Id,ΔTmrt,ΔTs,ΔUHI,vertohor,blddensity,bldheight
1,11.101056709401874,-3.670819621298115,-0.19735573313523602,0.104653999209404,0.0315403006970882,8.41121495327
4,10.89337146804094,-4.04647276941305,-0.19911765500647494,0.127151995897293,0.0521306991577148,8.57620817844
16,11.621795478067497,-3.244624839903018,-0.21142457816916504,0.0630396008491516,0.0432960987091065,6.0
17,10.743615528804668,-4.034946440503397,-0.17624661407345243,0.178763002157211,0.0811012014746666,8.42236024845
23,10.547998797502608,-3.952671589320879,-0.15993716728921648,0.227846994996071,0.07189080119133,11.0217391304
24,9.278949601518882,-5.247872181224473,-0.15626620346489872,0.47180500626564,0.171304002404213,10.0310421286
25,9.231503890907234,-5.135441881989891,-0.14728655918497857,0.52293998003006,0.202586993575096,10.4113924051
26,8.933823572719739,-5.188905666455646,-0.14318515018072908,0.597994029521942,0.131931006908417,17.4857142857
27,10.671505577165235,-4.362667539661047,-0.19534004951892214,0.156041994690895,0.0760520026087761,12.7419354839
30,10.955309796589681,-3.782071292810599,-0.17981258479408524,0.141432002186775,0.0527916997671127,14.5384615385
39,10.539207134788782,-4.541160025191488,-0.19110465298860824,0.180786997079849,0.108471997082233,10.34
40,10.236699361969485,-4.677926925493651,-0.17958027149213862,0.232829004526138,0.0960502028465271,15.5454545455
41,9.136674288007839,-4.964720121603925,-0.1355495810140699,0.604575991630554,0.207820996642113,12.8706896552
42,9.395254462399848,-5.273651802028773,-0.1615149410403749,0.418359011411667,0.15149499475956,13.1974789916
43,10.496263856973023,-4.456767656895963,-0.19045114279567343,0.178984001278877,0.0686940997838974,12.6976744186
51,11.947876828538696,-2.0066519870757134,-0.12504666334816505,0.103450000286102,0.0387663990259171,8.53846153846
55,10.870419162115006,-3.795195398360761,-0.17770066139191343,0.149835005402565,0.0454894006252289,15.1304347826
56,9.356355040742393,-5.2398813839284415,-0.15805335283561028,0.429269999265671,0.134609997272492,18.652173913
57,8.873517631289836,-4.971747183631848,-0.12294678746446763,0.733911991119385,0.212611004710197,17.0598290598
