Id,ΔTmrt,ΔTs,ΔUHI,vertohor,blddensity,bldheight
1,9.495852185466653,-5.225595727789695,-0.12776896964963352,0.2679379880428314,0.0690689980983734,18.3664122137
3,10.478876510557413,-3.8658541009675034,-0.10912764343502741,0.1827719956636429,0.0515425987541675,12.0857142857
4,8.950867353525908,-5.050476520709331,-0.10000822278051501,0.4151049852371216,0.0529889985918998,40.9058823529
18,10.983152743127107,-3.4544629080612452,-0.12394239604991085,0.1079239994287491,0.0333666987717151,16.1694915254
19,12.22141408863206,-1.6169996856228437,-0.073496381840095,0.057955898344516706,0.0388446003198623,8.41071428571
27,11.359764816476016,-3.0465756386055673,-0.11739194152212601,0.0894939973950386,0.0483692996203899,8.2213740458
30,9.495655903375962,-4.723761209231817,-0.10900757943527457,0.295630007982254,0.0455639995634555,26.6796116505
31,10.323098942112573,-4.291061770769474,-0.1335166664529955,0.1569090038537979,0.0393610000610351,15.2019230769
32,9.083324306493218,-5.49670497694494,-0.12367139047043137,0.3299979865550995,0.0649902001023292,17.8695652174
33,9.506091182833707,-4.392490125282677,-0.09233186271595804,0.3473789989948273,0.0487863011658191,29.347826087
40,10.111675912032048,-4.520015516390423,-0.12927979598690184,0.1874399930238724,0.0484891012310981,19.9450549451
42,8.743324749785202,-5.650096203713247,-0.11176930363462312,0.4156610071659088,0.0722369030117988,28.3282442748
43,8.643810827361037,-5.678896411611355,-0.1046332010239297,0.47872599959373463,0.0938668027520179,34.9268292683
44,9.866133450701518,-4.589199032424197,-0.11306773368272933,0.2529770135879517,0.0642352029681205,17.9684210526
52,10.622855417403997,-4.215760605305981,-0.15908866855627304,0.108765996992588,0.0382127985358238,13.3058823529
54,10.230409870418335,-4.410488030363602,-0.12732935237320614,0.1811520010232925,0.0544454008340835,18.9512195122
55,9.656214529665853,-4.797247329761952,-0.11737025650091149,0.2609350085258484,0.0524147003889083,23.1529411765
62,8.7189809903957,-5.486554394908325,-0.11319957135543589,0.3956649899482727,0.047257199883461,48.8571428571
65,11.491272587595994,-2.9782171413832828,-0.12652529595400908,0.072867602109909,0.0484528988599777,12.1666666667
69,11.898426256464262,-2.612299032676475,-0.1497638470032838,0.038953598588705,0.0693430006504058,14.0454545455
77,11.627471888492998,-2.6145639458406436,-0.10976686867589712,0.0718675032258033,0.0345663987100124,13.0975609756
