Id,ΔTmrt,ΔTs,ΔUHI,vertohor,blddensity,bldheight
3.0,9.65781518761733,-4.973865043937181,-0.5071569750041505,0.2173690050840378,0.0636667981743812,13.6379310345
25.0,10.148289560958737,-4.404406543918096,-0.5059032822043683,0.1601639986038208,0.0512467995285987,28.3235294118
26.0,8.069115416850778,-5.098614101775254,-0.45391704150698686,0.9731839895248412,0.1445820033550262,32.632183908
27.0,9.440905177339829,-4.202899726146658,-0.47254872314433527,0.349373996257782,0.048624500632286,31.6930693069
31.0,11.253648125087665,-2.9660320647223237,-0.4917965348123019,0.0805364996194839,0.052147701382637,7.79411764706
33.0,11.273696546361734,-2.2574232206351645,-0.45842880568952893,0.1229519993066788,0.0380761995911598,17.0
34.0,9.169211852592753,-4.205518553084257,-0.45930158553072786,0.5682089924812317,0.1280190050601959,18.8327402135
36.0,11.321599785094051,-3.0197567485375245,-0.5013604965549803,0.0676030963659286,0.0606846995651722,6.71830985915
37.0,10.672394576265262,-3.3582553304096407,-0.47316418346034084,0.1876440048217773,0.1215429976582527,8.955
38.0,9.969028328079482,-4.685181876870686,-0.49915381188169405,0.2133889943361282,0.1329350024461746,9.66976744186
39.0,9.143400709626093,-5.333784017234635,-0.48902163383663577,0.372961014509201,0.1639669984579086,9.93129770992
40.0,10.775360434292857,-3.0628993114009226,-0.4673829544076753,0.1829160004854202,0.0861790031194686,15.3947368421
42.0,9.849209773840187,-3.9284200241903164,-0.4779564361012554,0.250214010477066,0.0364562012255191,24.4473684211
43.0,8.43605716554493,-5.116077298498837,-0.4635006711063383,0.6963949799537659,0.1286100000143051,25.84375
44.0,9.714048154225836,-4.263701341974972,-0.4856562293946638,0.2441190034151077,0.0369079001247882,30.974025974
45.0,9.573521143318757,-4.086417103164919,-0.4690712504760661,0.3654820024967194,0.0697482004761695,26.4402985075
47.0,8.31969987886594,-4.780318455704709,-0.45296279985897314,0.9164239764213562,0.1435029953718185,30.7786259542
48.0,9.055711949583262,-4.250211968868712,-0.4613394507789472,0.533731997013092,0.0726452991366386,33.7647058824
50.0,10.2457861868726,-3.042052008555821,-0.45487518039351116,0.3285579979419708,0.0824764966964721,17.3535911602
51.0,8.879928537237411,-5.607644279635224,-0.49535738734954293,0.3699750006198883,0.0927089974284172,17.745
52.0,11.890377852074145,-1.542733159884456,-0.445280682844281,0.0910347029566764,0.0878864005208015,6.0
53.0,11.016534927760624,-2.5859149036494102,-0.4601476364631587,0.1631640046834946,0.0621311999857425,13.3103448276
54.0,9.560442745789928,-4.441802391465146,-0.4775477167396396,0.3362419903278351,0.0872811004519462,19.9090909091
55.0,9.693626573272368,-4.8234065701572035,-0.49433634408077154,0.2610990107059479,0.1115320026874542,11.1428571429
56.0,10.421919694522984,-4.0149368464387045,-0.4900565662437444,0.1768530011177063,0.1274330019950867,11.3217391304
57.0,10.683962942237628,-3.8047392544297907,-0.5111101291929607,0.1011570021510124,0.0364813990890979,23.0689655172
60.0,10.304804407551494,-4.232188881597356,-0.5029044857615794,0.1566060036420822,0.0671226009726524,12.3409090909
61.0,9.432413204703956,-5.133242896484042,-0.4975386054430686,0.2853299975395203,0.1012270003557205,11.4911660777
63.0,10.680152127066016,-3.001442743514268,-0.4635838048594785,0.2058439999818802,0.0771054998040199,16.3448275862
64.0,9.658164734964501,-4.805071157105111,-0.50161686116585,0.2230889946222305,0.0527972988784313,20.1621621622
67.0,12.653028545378803,-0.9104576531795381,-0.44341730499324683,0.016576699912548,0.0929986983537674,3.0
69.0,12.725023380655642,-0.5524625617124741,-0.4198593717383794,0.0394749008119106,0.0324670001864433,6.05357142857
71.0,10.56901704838107,-3.386882895056914,-0.4739614481575529,0.1919569969177246,0.078007698059082,12.4925373134
72.0,9.108869732481885,-4.884419843300307,-0.4761298706355497,0.4359070062637329,0.1124740019440651,19.3894736842
73.0,9.250254221760336,-4.909538325293006,-0.4787820758918002,0.4012340009212494,0.1448639929294586,14.4980988593
