blddensity,bldheight,vertohor,grasscover,hour,Id,treecover,Tmrt_shortwave,Tmrt_longwave,Tmrt_combined,Tmrt0_blddensity,Tmrt0_bldheight,Tmrt0_vertohor,Tmrt0_grasscover,Tmrt0_treecover,Tmrt00,Eshort00,Elong00
0.112147003412247,6.0,0.138126999139786,0.336193253996,12,4,0.041403132434,79.00877585925701,64.73843306293622,77.38278357856149,69.41140033194966,69.41233965669977,69.14298629427526,67.39871231109822,66.55190272790963,51.67845713867473,252.43180954943688,435.6073360854472
0.0900933966040611,6.0,0.096161000430584,0.337267878571,12,5,0.055385778998,79.73634724820778,65.43801374192856,78.24969111901657,69.41033848212822,69.41108532705806,69.68714353184902,68.20226494175597,67.09822003068473,51.67845713867473,252.43180954943688,435.6073360854472
0.203664004802704,6.0,0.214258998632431,0.0,12,6,0.0,80.17234406519486,65.63761806845224,77.83972010810476,69.41582873257846,69.41772869050698,68.18931071338869,68.22759167483542,68.22759167483542,51.67845713867473,252.43180954943688,435.6073360854472
0.0666012987494469,6.0,0.122103996574879,0.766369357217,12,7,0.0065863982446,77.6111254098019,63.90766822205768,76.61319919030564,69.40914077214302,69.40969664469264,68.88505280389148,65.15790135603174,65.02199675315944,51.67845713867473,252.43180954943688,435.6073360854472
0.0535075999796391,6.35526315789,0.0674621984362602,0.824580114528,12,8,0.0202437864359,78.96428857368426,65.22586433500675,78.17830321772527,69.4084027137767,69.4089054529216,69.75099984560313,66.5056416209049,66.10513069725624,51.67845713867473,252.43180954943688,435.6073360854472
0.053031999617815,6.0,0.111418001353741,0.620105222137,12,10,0.0405540986846,77.74176307970407,63.83950208065477,76.56565734871691,69.40837429215645,69.4088260956463,68.8280513082779,65.97453950118268,65.1528946830411,51.67845713867473,252.43180954943688,435.6073360854472
0.160334005951881,6.0,0.324207007884979,0.452094035536,12,11,0.032999186319,73.79801720516076,60.08095619810962,72.19089604637247,69.41369144825444,69.41510139555334,65.77193004359657,62.61326851034113,61.86783639474885,51.67845713867473,252.43180954943688,435.6073360854472
0.137079998850822,5.98388829216,0.264510005712509,0.532877657869,12,13,0.0329101294648,74.7716762126812,61.02612513560524,73.32706595965135,69.41258176963277,69.41374972121008,66.82976900833341,63.36305498452134,62.634653448742256,51.67845713867473,252.43180954943688,435.6073360854472
0.20558799803257,6.0,0.353655993938446,0.0494491888053,12,14,0.0494491888053,75.56542187754837,61.32313100331032,73.209812151275,69.41592660261716,69.41785015600584,65.40402673685202,65.06096755682387,63.93497013369267,51.67845713867473,252.43180954943688,435.6073360854472
0.134583994746208,6.0,0.216336995363236,0.340265216483,12,15,0.057356955034,76.71759517178191,62.567649158549216,74.99044838769385,69.41246345333815,69.4136130150311,67.81036324015531,65.71936342806885,64.491490997065,51.67845713867473,252.43180954943688,435.6073360854472
0.278052985668182,6.0,0.50790798664093,0.293012899196,12,16,0.0289636017556,70.36958152948517,56.9437184897572,68.53620930321085,69.41986067334335,69.42278591396706,62.19868665696242,59.681227639384815,58.974713943416816,51.67845713867473,252.43180954943688,435.6073360854472
0.150635004043579,6.0,0.226970002055168,0.483117943459,12,17,0.0179172486535,76.47208922298671,62.55864285163375,74.94827913588836,69.41322655597338,69.41453560240774,67.71981817965047,64.64560689503628,64.25574404869872,51.67845713867473,252.43180954943688,435.6073360854472
0.145061001181603,6.0,0.235378995537758,0.317137363192,12,18,0.0295135907593,76.95286114216123,62.82775670525712,75.13079657724307,69.41296078869175,69.41421371392266,67.50842733431699,65.4912958440168,64.854966528143,51.67845713867473,252.43180954943688,435.6073360854472
0.094157300889492,6.0,0.187591999769211,0.720615060532,12,20,0.0154826377357,75.90097856881334,62.26781874162367,74.79151338218514,69.41053688420357,69.41131819852632,67.93722038433236,63.837889045747886,63.505326641573845,51.67845713867473,252.43180954943688,435.6073360854472
0.0389286987483501,6.0,0.066312700510025,0.659535699976,12,21,0.0792876968277,78.32091586803222,64.38183285202683,77.36469110984297,69.40744735074622,69.4077955232168,69.49266718624483,67.00299435553887,65.45198701734785,51.67845713867473,252.43180954943688,435.6073360854472
0.0806901007890701,6.0,0.167841002345085,0.0179834147603,12,22,0.0279873033582,79.5959382158095,65.13686777479779,77.44548853635536,69.40987163601528,69.41054036327347,68.14263518379852,68.08818233340355,67.52735204374835,51.67845713867473,252.43180954943688,435.6073360854472
0.0493004992604256,6.0,0.097716897726059,0.657011751356,12,24,0.0418783456188,77.98619170505134,64.10467357188821,76.89595362335115,69.40814605842894,69.40857001814408,69.05077268594812,66.16447328541716,65.32281795777095,51.67845713867473,252.43180954943688,435.6073360854472
0.106891997158527,6.0,0.143296003341675,0.0,12,25,0.0,81.20471240172287,66.69166499986085,79.08950915822521,69.41114997634321,69.41204222772029,69.00023933592917,69.0436818403017,69.0436818403017,51.67845713867473,252.43180954943688,435.6073360854472
0.158383995294571,6.0,0.243176996707916,0.360151519204,12,26,0.0326018566513,76.5067206306806,62.4492148157068,74.76782883797262,69.41359751272319,69.4149870411702,67.44461225603084,65.09421492921575,64.38447590678135,51.67845713867473,252.43180954943688,435.6073360854472
0.145585000514984,6.81867145422,0.257131993770599,0.185654438626,12,27,0.0220640852928,77.31023054743639,63.0736028954106,75.22659448705963,69.41298546297048,69.41454825546168,67.06247588337794,65.86483865979415,65.38831123483908,51.67845713867473,252.43180954943688,435.6073360854472
0.128195002675057,6.0,0.183956995606422,0.273671726407,12,28,0.058620500281,77.8895331895099,63.59553159479043,76.09773042418516,69.41216090641439,69.41324908745088,68.40456868779825,66.82440084309599,65.59201586724163,51.67845713867473,252.43180954943688,435.6073360854472
0.0870824009180069,6.0,0.136115998029709,0.0441323677957,12,29,0.0441323677957,80.14379424076759,65.6339948406382,78.13565077161746,69.41019027946459,69.41091190810403,68.91794118548393,68.74115132851762,67.86979371506817,51.67845713867473,252.43180954943688,435.6073360854472
0.107722997665405,6.0,0.180866003036499,0.306063082208,12,30,0.071871408864,77.36310565382132,63.11153701223674,75.63541544516676,69.41118964934299,69.4120893009935,68.26429437553486,66.54029209390501,65.03731295028166,51.67845713867473,252.43180954943688,435.6073360854472
0.0683348029851913,6.0,0.121308997273445,0.363927582444,12,31,0.0235661130234,79.16693802085985,64.98379389099966,77.59063301467233,69.40923348093725,69.40980297000544,68.93415094281812,67.21286388243215,66.7412118305956,51.67845713867473,252.43180954943688,435.6073360854472
0.0498263016343117,6.0,0.100597001612186,0.561346606388,12,32,0.0409287919066,78.30896922165931,64.32564001292263,77.07213813253122,69.40817888246568,69.40860667123064,68.99787086057887,66.52445245786123,65.70681465808599,51.67845713867473,252.43180954943688,435.6073360854472
0.202168002724647,6.0,0.300965011119842,0.234908812334,12,33,0.0311852474341,75.96967492252992,61.86971729477608,73.97489736996926,69.4157527534988,69.41763489866827,66.47855572823215,64.78337077572274,64.0857479358557,51.67845713867473,252.43180954943688,435.6073360854472
0.0810550004243851,6.0,0.147363007068634,0.540411910224,12,36,0.0375095829755,77.48302105499812,63.50521057081744,76.12737211112352,69.40989000211249,69.41056171828922,68.59655201465091,65.79414722314243,65.0177422431255,51.67845713867473,252.43180954943688,435.6073360854472
0.133270993828773,6.0,0.212116003036499,0.70516746708,12,37,0.0101186472304,75.69690711237615,62.08490226810949,74.5806614203064,69.41240104856041,69.41353808614849,67.88477545689676,63.55126869398492,63.329741952728114,51.67845713867473,252.43180954943688,435.6073360854472
0.0644147992134094,6.0,0.127642005681992,0.0133120334739,12,38,0.0133120334739,80.63086900949065,66.19958657252761,78.61493335486381,69.40902250797882,69.40956129351702,68.71967306317464,68.7010788354454,68.44203005714115,51.67845713867473,252.43180954943688,435.6073360854472
0.258985996246338,6.01996672213,0.402375996112823,0.0827144098556,12,39,0.0186205950199,74.82784270487173,60.76212426911644,72.47727991189021,69.4187728876189,69.4214259203053,64.45022661026906,63.79533006319224,63.3649941384237,51.67845713867473,252.43180954943688,435.6073360854472
0.182475998997688,6.0,0.366151005029678,0.115183150127,12,40,0.0124447124881,75.46173928114007,61.3730809620206,73.16777458161539,69.41476925605451,69.41642100436411,65.03816684480057,64.19341673267206,63.9146346157026,51.67845713867473,252.43180954943688,435.6073360854472
0.245975002646446,6.00431344357,0.454187005758286,0.00463360587853,12,41,0.00463360587853,74.47437907307744,60.44581629260159,71.94705662034005,69.41805352965201,69.42050818316915,63.37257067265887,63.346096722497975,63.23925654286092,51.67845713867473,252.43180954943688,435.6073360854472
0.14292100071907,6.39969372129,0.254379004240036,0.261132611284,12,42,0.0487380277475,76.38916690840466,62.22436000448164,74.47417363017428,69.4128590732746,69.41423686522387,67.09744470234892,65.41033394629915,64.35426196969308,51.67845713867473,252.43180954943688,435.6073360854472
0.0674555003643036,21.3096774194,0.3192920088768,0.191743180023,12,43,0.0397587825105,73.43129950997991,59.58644384833997,71.3561923223458,69.4091865770962,69.41194079386855,63.90580627964511,62.74869554223454,61.88657077004592,51.67845713867473,252.43180954943688,435.6073360854472
0.0932248011231422,6.0,0.16040800511837,0.469451227187,12,44,0.0073478618742,78.16049393489476,64.12697164451038,76.63729470298921,69.4104915009708,69.41126491903532,68.50379830038258,65.97646528714034,65.82430646640523,51.67845713867473,252.43180954943688,435.6073360854472
0.176387995481491,6.0,0.259434998035431,0.0310666391598,12,45,0.0310666391598,78.23445468264322,63.78056190924485,75.89563272357742,69.41447019473082,69.41605373875058,67.2175901051113,67.0417784972708,66.3769429467315,51.67845713867473,252.43180954943688,435.6073360854472
0.110937997698784,6.0,0.129216998815536,0.428178254391,12,46,0.0308137415182,78.99730386235666,64.82564219781625,77.51738739079696,69.41134280373916,69.41227115991899,69.29392288600928,67.10523980487483,66.47697202429214,51.67845713867473,252.43180954943688,435.6073360854472
0.0928120017051697,6.0,0.172940999269486,0.723262116183,12,47,0.0260925041343,76.1319113651092,62.458119565335664,75.0557482701605,69.41047135734306,69.41124129460928,68.23335128441136,64.21622243280558,63.65919604356702,51.67845713867473,252.43180954943688,435.6073360854472
0.10292199999094,6.0,0.176874995231628,0.454512804235,12,48,0.0250315921988,77.53554849943447,63.49421578558128,75.99060153379025,69.41095988766006,69.41181709805602,68.28868444999478,65.7405020694178,65.21589616444203,51.67845713867473,252.43180954943688,435.6073360854472
0.0769250988960266,6.0,0.15947699546814,0.274752860375,12,50,0.0127707787574,78.77458617524076,64.55837318590943,76.96794724376622,69.40968071019921,69.41031878880221,68.2584802218168,66.82930112005107,66.56918812168794,51.67845713867473,252.43180954943688,435.6073360854472
0.197577998042107,6.0,0.381231009960175,0.137233599514,12,51,0.0156827963382,74.94642966496036,60.91630975240605,72.69713672579917,69.41552116332502,69.41734820748934,64.797799219931,63.76388985402838,63.40848300707188,51.67845713867473,252.43180954943688,435.6073360854472
0.130224004387856,6.0,0.206819996237755,0.0806947159566,12,52,0.0431738912657,78.67963770988717,64.21201460890603,76.51468840765051,69.4122569748734,69.41336448812149,67.96532918037093,67.51639467032106,66.61914967892955,51.67845713867473,252.43180954943688,435.6073360854472
0.0667492970824242,6.12096774194,0.0701863989233971,0.260513275293,12,53,0.062378395765,80.44144654602002,66.09039322248395,78.97091631916203,69.40914873180509,69.40972570731122,69.87530557801227,68.91792336265235,67.73322432342559,51.67845713867473,252.43180954943688,435.6073360854472
0.0839916989207268,6.0,0.0736956000328064,0.0617355170195,12,54,0.0617355170195,81.2525588481347,66.76590609471447,79.58763965605732,69.41003698509138,69.41073287874252,69.98078640654347,69.78611465131405,68.62434236632981,51.67845713867473,252.43180954943688,435.6073360854472
0.116384997963905,6.0,0.0897962003946304,0.280088455893,12,55,0.212978358907,77.4671503617542,62.94992959988326,76.11677835603768,69.4116015602184,69.41257953851164,69.95859344664069,68.74154287495793,64.46385547529258,51.67845713867473,252.43180954943688,435.6073360854472
0.178532004356384,6.0,0.268198013305664,0.280354060801,12,57,0.0,77.06898302401567,62.97429222827424,75.12448027362444,69.41457516036445,69.41618264117119,67.05096570030827,65.1346444312822,65.1346444312822,51.67845713867473,252.43180954943688,435.6073360854472
0.211660996079445,6.0,0.312339007854462,0.13706835244,12,58,0.0435546078541,76.10844633274183,61.88936270356163,73.93822363683984,69.41623726493788,69.41823565168892,66.2726832926138,65.28817856252113,64.2988542976056,51.67845713867473,252.43180954943688,435.6073360854472
0.278928995132446,6.0,0.511542022228241,0.245675600596,12,59,0.0135946637706,70.98686282203374,57.49472795108517,69.01662074160004,69.41991199912081,69.42285063996178,62.120526810908245,60.00526482278372,59.67546269401322,51.67845713867473,252.43180954943688,435.6073360854472
0.0375038012862206,6.0,0.0362732000648975,0.806450021597,12,61,0.0426433663976,79.74720603124149,65.97013860485055,79.06829522395037,69.40734126752642,69.40767921905086,69.99971763843718,67.53769116673305,66.73043502142156,51.67845713867473,252.43180954943688,435.6073360854472
0.100451998412609,6.0,0.211053997278214,0.611296577317,12,62,0.0480393423173,75.20553684442677,61.45534616709017,73.93236965429895,69.41084136002485,69.41167684528745,67.5210096059829,63.91462919496257,62.87509082842172,51.67845713867473,252.43180954943688,435.6073360854472
0.097885400056839,7.92755905512,0.285367012023926,0.0380993879746,12,63,0.0380993879746,76.40449049916731,62.15585788418747,74.08693098529801,69.41071747190233,69.41198194084478,65.7692395986897,65.53894172336408,64.72590291930902,51.67845713867473,252.43180954943688,435.6073360854472
0.0684181973338127,6.0,0.113298997282982,0.62203949981,12,64,0.0326864069299,78.12127747807574,64.19315391665049,76.94410724381498,69.40923791715863,69.40980806290105,69.10359357028989,66.17185695566457,65.50786337650828,51.67845713867473,252.43180954943688,435.6073360854472
0.216106995940208,6.0,0.254850000143051,0.0,12,65,0.0059926325615,79.15790585165593,64.67408555561377,76.75442031284922,69.4164666408289,69.41852092690709,67.43369345379313,67.46952637498435,67.34064633570341,51.67845713867473,252.43180954943688,435.6073360854472
0.131890997290611,6.0,0.140223994851112,0.106829050846,12,66,0.0610750285323,79.86892096519523,65.32885760725532,77.93199184969222,69.4123359129079,69.41345940304609,69.24445216036457,68.71664664668378,67.48752005104154,51.67845713867473,252.43180954943688,435.6073360854472
0.0993347018957138,6.0,0.111426003277302,0.327053179067,12,67,0.0755378948385,79.06694589680762,64.74076753859782,77.53854854698005,69.410787508174,69.41161334457593,69.50999806240759,67.96980794491316,66.4477168848282,51.67845713867473,252.43180954943688,435.6073360854472
0.0520367994904518,6.1724137931,0.0477976985275745,0.0,12,71,0.000900000000031,82.67997361768329,68.390869142074,81.172907551214,69.40831435783508,69.40878121309783,70.03510951988989,70.0880660315309,70.07186574828756,51.67845713867473,252.43180954943688,435.6073360854472
0.112118996679783,6.0,0.126625999808311,0.271585316175,12,72,0.0364393120204,79.72375783477264,65.3730516515916,78.02700731472441,69.4113989998279,69.41233806133403,69.34882315010077,68.01337596883172,67.26512676045229,51.67845713867473,252.43180954943688,435.6073360854472
0.183920994400978,6.0,0.285928010940552,0.236729493931,12,73,0.0196384799753,76.52449204736394,62.3988793758042,74.51564883674752,69.41484045419094,69.41650866737575,66.71563574421629,65.06423033491905,64.6303769331841,51.67845713867473,252.43180954943688,435.6073360854472
0.0421649999916553,6.0,0.0880832970142364,0.666917568403,12,74,0.0311381379339,78.326722366728,64.4664524079804,77.25806098929883,69.40767786945673,69.40804944764938,69.0840831534831,66.28024460511892,65.66037119350744,51.67845713867473,252.43180954943688,435.6073360854472
0.195827007293701,6.0,0.268399000167847,0.233996975964,12,76,0.0124000927963,77.15640834631836,62.98894867302124,75.15280286306705,69.41543316792172,69.41723935978325,67.11615896871348,65.48980291795255,65.21512847486457,51.67845713867473,252.43180954943688,435.6073360854472
0.212026998400688,6.12399540758,0.324746012687683,0.149688417824,12,77,0.00990167286695,76.40401636549706,62.24856417469198,74.19655535576413,69.4162561195219,69.41833358587996,66.01939887648484,64.92823254020567,64.69697150221805,51.67845713867473,252.43180954943688,435.6073360854472
0.0625597015023232,6.0,0.136015996336937,0.712497211554,12,78,0.0993467942073,75.53761980073506,61.761176881866845,74.56503286301063,69.40892078723698,69.40944518591118,68.48771680730528,64.93111645518894,62.84889522567374,51.67845713867473,252.43180954943688,435.6073360854472
0.0777229964733124,6.0,0.105305999517441,0.0375595858081,12,83,0.0498653860024,80.7289034364785,66.22136514318782,78.85303772710535,69.40972140071813,69.41036595139497,69.39617180582496,69.27364676785322,68.31198211913801,51.67845713867473,252.43180954943688,435.6073360854472
