blddensity,bldheight,vertohor,grasscover,hour,Id,treecover,Tmrt_shortwave,Tmrt_longwave,Tmrt_combined,Tmrt0_vertohor,Tmrt0_grasscover,Tmrt0_treecover,Tmrt00,Eshort00,Elong00
0.2749289870262146,12.5585106383,0.7446410059928894,0.0208231418928,14,64,0.0195023787505,69.88552371357798,57.74906735473593,67.18739050970333,61.343225020847854,61.12926324099567,60.68063379532839,56.599412926828165,229.18882214889825,489.8336302650076
0.1584099978208542,10.6945945946,0.3616830110549927,0.000900000000045,14,65,0.0,78.54562631955827,65.86534119165316,75.97154136909069,68.67957133327042,68.67273947628757,68.67273947628757,56.599412926828165,229.18882214889825,489.8336302650076
0.0769776999950409,10.8932038835,0.1305959969758987,0.241164110354,14,66,0.243864110354,77.96202149993405,65.28157535587053,76.4597973715185,72.53417197315105,71.35324356574205,66.93615420420565,56.599412926828165,229.18882214889825,489.8336302650076
0.0989750996232032,8.37583892617,0.1269000023603439,0.335738292688,14,67,0.334838292687,76.2582094271379,63.64663841472526,75.06144595083049,72.88952119415308,71.21141588438792,64.96828993901482,56.599412926828165,229.18882214889825,489.8336302650076
0.0536567009985446,7.95283018868,0.0764515995979309,0.409271742886,14,68,0.411071742886,75.86767836276437,63.33733233261614,74.99688221123841,73.22860514710305,71.63109297085992,64.30129706625468,56.599412926828165,229.18882214889825,489.8336302650076
0.1133269965648651,11.8947368421,0.2635619938373566,0.115704457801,14,70,0.168445706991,76.66378434854965,63.95884078818892,74.60083896883413,70.2387586603403,69.48058132283472,66.22075386502019,56.599412926828165,229.18882214889825,489.8336302650076
0.0458661988377571,6.73684210526,0.0647670999169349,0.000679351402235,14,72,0.320776085369,79.29434444042755,66.47007198677056,77.8903386737968,73.30960343823114,73.30722602922765,68.01922442080667,56.599412926828165,229.18882214889825,489.8336302650076
0.0915284976363182,7.02094240838,0.1145899966359138,0.000220648597674,14,73,0.0,83.6565607016621,70.97024081779887,81.7718218121093,73.03697865389648,73.0359439607173,73.0359439607173,56.599412926828165,229.18882214889825,489.8336302650076
0.0532927997410297,7.10526315789,0.0702314972877502,0.0033101314601,14,76,0.342235760862,78.9198466752224,66.04838063233115,77.49410278103142,73.3389243379238,73.32682129211997,67.62202529034687,56.599412926828165,229.18882214889825,489.8336302650076
0.1169779971241951,10.640625,0.2455379962921143,0.166706621258,14,77,0.16666573259,76.92471133929854,64.25372366081433,74.97542563462656,70.68651344902906,69.62609720899854,66.39243392960122,56.599412926828165,229.18882214889825,489.8336302650076
0.0411644987761974,7.74193548387,0.0319405011832714,0.00270000000007,14,78,0.0,84.73119991786916,72.43597628061258,83.55458762891004,73.73589348610108,73.72898885889532,73.72898885889532,56.599412926828165,229.18882214889825,489.8336302650076
0.1613499969244003,10.3915662651,0.2040340006351471,0.0803461637615,14,79,0.0794461637615,80.42980237447671,67.6411740105961,78.35524097409518,71.9218118344042,71.40941329396469,69.91499074990514,56.599412926828165,229.18882214889825,489.8336302650076
0.2195820063352585,13.6912751678,0.4365580081939697,0.0316739248576,14,80,0.0325739248577,76.31942963397762,63.73671751516622,73.76715659723084,67.4751420059282,67.20233794650937,66.52004361311253,56.599412926828165,229.18882214889825,489.8336302650076
0.1018150001764297,30.42,0.494735985994339,0.0846624258436,14,81,0.0801624258435,72.00277490586211,59.7145116654367,69.57644600696494,64.67175082822718,64.02325240855612,62.35951456147575,56.599412926828165,229.18882214889825,489.8336302650076
0.2212260067462921,11.5603960396,0.536948025226593,0.0516953469475,14,82,0.0901617193628,72.70304767096468,60.282324258939866,70.20909063480622,65.43270360807918,64.97011039112618,63.00208216855663,56.599412926828165,229.18882214889825,489.8336302650076
0.035206101834774,16.5,0.1029480025172234,0.0054000000001,14,83,0.0,82.58463078052085,70.09182957522376,80.8044147593393,72.06467311284331,72.04207605934926,72.04207605934926,56.599412926828165,229.18882214889825,489.8336302650076
0.1217510029673576,13.2839506173,0.3208500146865845,0.123838710176,14,84,0.36696055893,71.34615428248685,58.69737203308756,69.5436535998233,69.10173222259112,68.24580855885665,60.68032621251183,56.599412926828165,229.18882214889825,489.8336302650076
0.2916589975357056,12.295687885,0.6099690198898315,0.00958135338005,14,85,0.00958135338005,72.97181646550001,60.64563463058744,70.2726569836143,63.89428102231534,63.79681172658599,63.58102306034084,56.599412926828165,229.18882214889825,489.8336302650076
0.1474180072546005,13.6317280453,0.4234409928321838,0.0308601269646,14,86,0.0272601269646,76.21888274836039,63.64844205765695,73.64858516168573,67.22954440578224,67.0020304462218,66.45073693597533,56.599412926828165,229.18882214889825,489.8336302650076
0.3097920119762421,11.7269279393,0.758870005607605,0.0212886313533,14,87,0.0212886313533,69.35099883376756,57.26710198962781,66.67868267407488,60.9005110468944,60.67078222645444,60.17032276663525,56.599412926828165,229.18882214889825,489.8336302650076
0.1010179966688156,13.6551724138,0.2146299928426743,0.00269999999999,14,88,0.00756165113549,81.22378676796183,68.49111806518522,78.96037140649304,71.1203696649809,71.10417512980348,70.96602754277859,56.599412926828165,229.18882214889825,489.8336302650076
0.0451902002096176,7.5737704918,0.0520921014249324,0.000922579269674,14,89,0.0048550225724,84.32361523548411,71.89082045105516,82.90906731372098,73.52342502093751,73.52048763954622,73.44402337367296,56.599412926828165,229.18882214889825,489.8336302650076
0.1185119971632957,7.68669527897,0.1650319993495941,0.00449999999991,14,90,0.00269999999996,82.74067797434293,69.97391939621127,80.627721936814,72.3603833749574,72.33526287935007,72.28720003762055,56.599412926828165,229.18882214889825,489.8336302650076
0.1080439984798431,11.8705035971,0.1730899959802628,0.26073621474,14,91,0.267433446933,76.52573281018437,63.86809873109917,75.00579562197953,72.09379285302157,70.62671297310055,65.54225149100438,56.599412926828165,229.18882214889825,489.8336302650076
