city,hour,T_road,T_can,Tmrt
石家庄,3,-0.040008104,-0.001975374,-0.064364179
石家庄,4,-0.035143268,-0.002874982,-0.058946189
石家庄,5,-0.031196789,-0.002956463,-0.054199028
石家庄,6,-0.024647341,-0.003296625,-0.04644054
石家庄,7,-0.020645577,-0.001747758,-0.040424842
石家庄,8,-0.177334704,-0.031928691,2.1692268359522635
石家庄,9,-0.645113285,-0.032994647,5.515339320878196
石家庄,10,-1.288199018,-0.040743176,6.658677770552384
石家庄,11,-1.936276651,-0.058752394,9.162311802268805
石家庄,12,-2.37874571,-0.071230156,9.602848929940325
石家庄,13,-2.464611142,-0.072901571,7.29195447965268
石家庄,14,-2.18669294,-0.067221117,8.378222890874635
石家庄,15,-1.765138927,-0.059937387,4.587564557809474
石家庄,16,-1.34749514,-0.035270263,2.0565397307561093
石家庄,17,-1.017063039,-0.04111576,-0.844219466
石家庄,18,-0.726021131,-0.031833705,-0.660435344
石家庄,19,-0.589958683,-0.032966141,-0.554167369
石家庄,20,-0.472610178,-0.023169197,-0.455984783
石家庄,21,-0.392853076,-0.022040612,-0.390994525
石家庄,22,-0.351817663,-0.02692581,-0.360239927
石家庄,23,-0.314419917,-0.023677051,-0.328732578
石家庄,24,-0.279233567,-0.022180052,-0.296451243
福州,1,0,0,0
福州,2,0,0,0
福州,3,0,0,0
福州,4,0,0,0
福州,5,0,0,0
福州,6,0,0,0.27056951281674885
福州,7,0,0,4.318793124087998
福州,8,-0.385489288,-0.00943209,8.105937226228084
福州,9,-1.041984003,-0.031833989,11.106253458516239
福州,10,-1.912281213,-0.083857426,12.441821815201003
福州,11,-2.990121405,-0.121089027,13.169869428529267
福州,12,-3.704816939,0.018763465054904983,12.865712278028187
福州,13,-4.008122389,0.043077095006711426,11.771654567276231
福州,14,-3.974367651,0.04604095666284919,9.641898432702137
福州,15,-3.25378486,0.02534153592366196,7.4462449121274
福州,16,-2.470618315,-0.044917217,3.866114000599939
福州,17,-1.805947175,-0.063866229,0.09097387000485878
福州,18,-1.275059717,-0.037472011,-1.000453358
福州,19,-0.946720345,-0.041445825,-0.704821456
福州,20,-0.73361434,-0.04023799,-0.546571538
福州,21,-0.617983651,-0.035833498,-0.469916044
福州,22,-0.529154895,-0.030565278,-0.404297799
福州,23,-0.460193316,-0.026610424,-0.356606884
福州,24,-0.405355088,-0.023555523,-0.325963109
绍兴,1,-0.071619972,-0.00315347,-0.075018481
绍兴,2,-0.063251803,-0.003397471,-0.067011908
绍兴,3,-0.056977855,-0.004867352,-0.060189342
绍兴,4,-0.051370167,-0.004424943,-0.055448488
绍兴,5,-0.046452452,-0.003946084,-0.050561047
绍兴,6,-0.04196181,-0.003437222,-0.045401027
绍兴,7,-0.037362774,-0.002510751,0.9524834798632388
绍兴,8,-0.033392916,-0.001731493,5.024105019199846
绍兴,9,-0.129867899,-0.00671863,8.689735970927517
绍兴,10,-0.318472569,-0.013532161,10.934551817320248
绍兴,11,-0.711454926,-0.013239046,11.817370009084808
绍兴,12,-1.212271687,-0.022015276,11.766554490052519
绍兴,13,-1.645122317,-0.030329491,10.04766277706811
绍兴,14,-1.765400526,-0.033779882,7.971023763530172
绍兴,15,-1.572206829,-0.03090311,4.470484524041534
绍兴,16,-1.196588908,-0.023893646,0.6013458150727178
绍兴,17,-0.774652743,-0.013569322,-0.699529257
绍兴,18,-0.495637929,-0.023159391,-0.413313576
绍兴,19,-0.330376472,-0.011512107,-0.285519648
绍兴,20,-0.259131928,-0.007341016,-0.229637622
绍兴,21,-0.217794396,-0.005721626,-0.203251434
绍兴,22,-0.196021284,-0.005181308,-0.181008133
绍兴,23,-0.180473856,-0.004833356,-0.173289628
绍兴,24,-0.166321697,-0.005060952,-0.162519793
芜湖,1,0,0,0
芜湖,2,0,0,0
芜湖,3,0,0,0
芜湖,4,0,0,0
芜湖,5,0,0,0
芜湖,6,0,0,0
芜湖,7,0,0,0.759413076195031
芜湖,8,0,0,4.3126749021800945
芜湖,9,-0.428588846,-0.010363215,6.882204339497011
芜湖,10,-1.058224736,-0.028432259,8.03404701492976
芜湖,11,-1.696710572,-0.097406257,8.686749151499075
芜湖,12,-2.058514184,-0.04586519,9.031388965985473
芜湖,13,-2.141419714,-0.056462548,7.630565056705784
芜湖,14,-1.962795103,-0.058910964,5.520360875191397
芜湖,15,-1.579072552,-0.050159224,3.251416099285647
芜湖,16,-1.116162431,-0.035878718,-0.022470493
芜湖,17,-0.777370881,-0.015428696,-0.751806579
芜湖,18,-0.602827183,-0.02782407,-0.563108606
芜湖,19,-0.469635695,-0.019967388,-0.443522729
芜湖,20,-0.398133331,-0.019124515,-0.385441776
芜湖,21,-0.348429787,-0.016677531,-0.345928635
芜湖,22,-0.31140426,-0.015674113,-0.315385947
芜湖,23,-0.277556113,-0.012604642,-0.286000652
芜湖,24,-0.248555469,-0.009931927,-0.259399146
苏州,1,-0.210023845,-0.0065265,-0.203589576
苏州,2,-0.19294205,-0.00609193,-0.187701243
苏州,3,-0.175771833,-0.005550094,-0.172364592
苏州,4,-0.158951378,-0.005066716,-0.157399211
苏州,5,-0.142442002,-0.004078528,-0.142775656
苏州,6,-0.128973746,-0.001908783,-0.132459485
苏州,7,-0.116043779,-0.002535951,0.8754856439363928
苏州,8,-0.106492204,-0.00291949,4.95034598358863
苏州,9,-0.660664253,-0.012076242,7.669718376812799
苏州,10,-1.489096194,-0.031899264,10.341194557653884
苏州,11,-2.329261198,-0.057101345,10.084112800071864
苏州,12,-2.912144985,-0.066430476,9.693736926961671
苏州,13,-3.114607524,-0.066754545,8.962128769242293
苏州,14,-2.940977093,-0.066849441,6.638169262323013
苏州,15,-2.422411825,-0.054613699,4.150681249573881
苏州,16,-1.747015952,-0.042070465,0.6715551035498902
苏州,17,-1.172191905,-0.019805552,-1.171613394
苏州,18,-0.840485567,-0.031575573,-0.737200542
苏州,19,-0.632001594,-0.015948504,-0.550318147
苏州,20,-0.523861342,-0.013555037,-0.464855673
苏州,21,-0.451814024,-0.013793882,-0.416425849
苏州,22,-0.391024306,-0.01314454,-0.371892289
苏州,23,-0.342706254,-0.011010476,-0.328537126
苏州,24,-0.307610174,-0.008960627,-0.297914842
西宁,1,-0.144308913,-0.014679433,-0.158627442
西宁,2,-0.131772353,-0.013703482,-0.147764676
西宁,3,-0.124255973,-0.013586054,-0.142429431
西宁,4,-0.117820646,-0.011533799,-0.135044428
西宁,5,-0.111127993,-0.011391744,-0.128198533
西宁,6,-0.103868768,-0.010215239,-0.12169385
西宁,7,-0.095351337,-0.010180327,-0.111880237
西宁,8,-0.085538106,0.01003324368386043,-0.095408398
西宁,9,-0.500035029,0.022967560178661986,2.9053067747371544
西宁,10,-1.123334799,0.03193512523674897,5.333092962893804
西宁,11,-1.431155967,0.06261394809794812,8.115248786070914
西宁,12,-1.575407063,-0.023154178,11.136212815698327
西宁,13,-1.524025774,-0.092400275,9.00800287729006
西宁,14,-1.307444763,-0.130888778,10.590195748944197
西宁,15,-1.0595464,-0.118279642,8.579452642441378
西宁,16,-0.99814873,-0.040325653,5.779691651421415
西宁,17,-0.933517236,-0.053126215,1.640828948338348
西宁,18,-0.748691383,-0.052006204,-0.740342634
西宁,19,-0.580029536,-0.057294607,-0.604021516
西宁,20,-0.486342599,-0.054585492,-0.529936814
西宁,21,-0.422118327,-0.04622654,-0.472612778
西宁,22,-0.372785974,-0.041808284,-0.427394184
西宁,23,-0.332501828,-0.039561432,-0.390011263
西宁,24,-0.294011037,-0.031619466,-0.351106278
西安,1,-0.097659735,-0.023602575,-0.123927869
西安,2,-0.089782599,-0.022905811,-0.11570472
西安,3,-0.081884791,-0.023693931,-0.107237993
西安,4,-0.074669364,-0.025172307,-0.099240085
西安,5,-0.068499812,-0.025205856,-0.091747939
西安,6,-0.064144498,-0.024145777,-0.085761347
西安,7,-0.059384908,-0.023481289,-0.078587253
西安,8,-0.055469821,-0.024886838,1.2747322810800061
西安,9,-0.81708528,-0.027480525,4.712663447097211
西安,10,-1.643316238,-0.022059708,6.867570851552768
西安,11,-2.327570725,-0.028255216,9.09854001520108
西安,12,-2.677508179,-0.02605806,11.735278768203742
西安,13,-2.618958239,-0.021854694,11.71020687952646
西安,14,-2.212749011,-0.014820392,9.019603927841876
西安,15,-1.636112206,-0.024806334,6.159024895769117
西安,16,-1.127069057,-0.021219567,4.345777518958261
西安,17,-0.844737304,-0.02537314,0.6198011081013407
西安,18,-0.618760515,-0.03412583,-0.595215899
西安,19,-0.467357983,-0.030461565,-0.468763861
西安,20,-0.39844093,-0.025489761,-0.409787627
西安,21,-0.349292703,-0.026268384,-0.367027691
西安,22,-0.313538634,-0.024801558,-0.336516035
西安,23,-0.286675134,-0.023794288,-0.313819449
西安,24,-0.264655376,-0.022621131,-0.293224961
贵阳,1,-0.034391371,-0.001757982,-0.037830149
贵阳,2,-0.030122788,-0.001209338,-0.033695513
贵阳,3,-0.02759613,-0.001545717,-0.031246588
贵阳,4,-0.025208789,-0.001350502,-0.028758555
贵阳,5,-0.022566058,-0.00130037,-0.026044145
贵阳,6,-0.020694254,-0.001150775,-0.023943241
贵阳,7,-0.019060591,-0.001010069,-0.02210713
贵阳,8,-0.017306685,-0.000916456,2.4231355111381783
贵阳,9,-0.227368862,-0.010142806,7.084678753329693
贵阳,10,-0.447156877,-0.010668096,10.772635118412698
贵阳,11,-0.648840797,-0.014001996,13.384547755066446
贵阳,12,-0.858705825,-0.019650014,14.228740751984274
贵阳,13,-1.009395834,-0.023101657,13.983883076473568
贵阳,14,-0.98390392,-0.023038864,12.70793240139512
贵阳,15,-0.833946219,-0.023197513,9.147847857287353
贵阳,16,-0.638976285,-0.01772153,5.98711011150627
贵阳,17,-0.461404457,-0.006678464,1.734139268155261
贵阳,18,-0.293880873,-0.017822418,-0.265480873
贵阳,19,-0.186795343,-0.008444646,-0.174945859
贵阳,20,-0.137266621,-0.004515722,-0.134852022
贵阳,21,-0.110973792,-0.004072574,-0.114145116
贵阳,22,-0.092930412,-0.004321417,-0.099055992
贵阳,23,-0.081620592,-0.007773606,-0.090071878
贵阳,24,-0.071153552,-0.004529774,-0.080051397
郑州,1,-0.196450982,-0.015017755,-0.102052584
郑州,2,-0.018845257,0.01306933283304093,-0.009670034
郑州,3,-0.00318855,0.015037769956726905,0.0001203810042149502
郑州,4,-0.007259928,0.0009103903591391361,-0.005854201
郑州,5,-0.004799871,0.0012406663348239367,-0.003709231
郑州,6,0.00045819346349069734,0.0071122325530614955,0.0014213498065423155
郑州,7,-0.005015627,-0.00171304,-0.004943534
郑州,8,-0.004120818,-0.001045846,2.245360981887975
郑州,9,-0.247430395,0.0015202267021977446,5.51448002305343
郑州,10,-0.876578353,-0.009277321,7.855871063399569
郑州,11,-1.564825086,-0.119272273,7.793069348140333
郑州,12,-2.006500242,-0.092626022,10.313446821321968
郑州,13,-2.007833435,-0.015258477,7.857750660808866
郑州,14,-1.789576486,0.00015667176808727016,7.08458758846006
郑州,15,-1.54157314,-0.057815152,3.9475245563928256
郑州,16,-1.171399703,-0.022491389,1.431375086804865
郑州,17,-0.958314249,-0.016860516,-0.803492632
郑州,18,-0.691845142,-0.029075255,-0.588090665
郑州,19,-0.464096133,-0.017712097,-0.410171866
郑州,20,-0.352360305,-0.006527825,-0.322888108
郑州,21,-0.286512222,0.0067322270995151725,-0.271529857
郑州,22,-0.253700843,-0.001373525,-0.24764574
郑州,23,-0.227355508,-0.002806826,-0.227409888
郑州,24,-0.204487163,-0.005250539,-0.208769033
鄂尔多斯,1,-0.113912178,0.0368407179982888,-0.153883158
鄂尔多斯,2,-0.104530729,0.0364973515081028,-0.144178125
鄂尔多斯,3,-0.094438805,0.038462247410930336,-0.132393473
鄂尔多斯,4,-0.084963601,0.03809059603225242,-0.121354447
鄂尔多斯,5,-0.076799286,0.04023032938594709,-0.11087325
鄂尔多斯,6,-0.070996991,0.03876701717152948,-0.103334821
鄂尔多斯,7,-0.065891465,0.03536535674609718,-0.096897405
鄂尔多斯,8,-0.060373208,0.03478044310779629,0.7097769066588911
鄂尔多斯,9,-0.589882084,0.07064754034232021,3.3928248875153733
鄂尔多斯,10,-1.061398154,0.04894639499732109,7.2704875318223445
鄂尔多斯,11,-1.379195048,0.027253095512442867,7.206609232914175
鄂尔多斯,12,-1.528042486,0.017811980655106453,8.384922308551756
鄂尔多斯,13,-1.471740039,-0.010315061,10.35171552123938
鄂尔多斯,14,-1.23463555,-0.02356571,8.680553948132681
鄂尔多斯,15,-0.908124003,-0.016314765,6.122223704714979
鄂尔多斯,16,-0.637455469,-0.013028477,2.2633876150735466
鄂尔多斯,17,-0.482260182,-0.0069128,-0.492684131
鄂尔多斯,18,-0.357091088,-0.020568588,-0.384073392
鄂尔多斯,19,-0.300680495,-0.019148504,-0.333792302
鄂尔多斯,20,-0.261306253,-0.018447107,-0.301492459
鄂尔多斯,21,-0.227162845,-0.015474752,-0.271833516
鄂尔多斯,22,-0.200563475,-0.011045527,-0.247370097
鄂尔多斯,23,-0.175729301,-0.010046369,-0.224795515
鄂尔多斯,24,-0.156947796,-0.008926314,-0.20610487
重庆,1,0,0,0
重庆,2,0,0,0
重庆,3,0,0,0
重庆,4,0,0,0
重庆,5,0,0,0
重庆,6,0,0,0
重庆,7,0,0,0
重庆,8,-0.040735268,-0.002285762,2.0205997534033915
重庆,9,-0.155913904,-0.003426175,6.511230599154101
重庆,10,-0.340431224,0.0801810891004098,10.330525914874494
重庆,11,-0.57806496,-0.008026055,12.553195579362011
重庆,12,-0.847064029,-0.008482979,13.855331556694564
重庆,13,-1.001465886,-0.020142198,13.526918723625464
重庆,14,-1.089420386,-0.004255087,12.753523291897082
重庆,15,-1.097339271,-0.014553854,10.336155748347425
重庆,16,-0.866220125,-0.017628146,7.071211070974281
重庆,17,-0.606184927,-0.013025709,3.031543804158031
重庆,18,-0.358211388,-0.009709254,-0.282627307
重庆,19,-0.211297803,-0.009227471,-0.175876952
重庆,20,-0.152681955,-0.004482834,-0.131994288
重庆,21,-0.122480193,-0.00677762,-0.111678318
重庆,22,-0.103634992,-0.008369888,-0.098264255
重庆,23,-0.088802417,-0.007059451,-0.086618676
重庆,24,-0.076737826,-0.004945954,-0.07665191
金华,1,0,0,0
金华,2,0,0,0
金华,3,0,0,0
金华,4,0,0,0
金华,5,0,0,0
金华,6,0,0,0
金华,7,0,0,0.9525603022851729
金华,8,0,0,5.238215923222767
金华,9,-0.169337412,-0.002745941,9.003218626087493
金华,10,-0.421645796,0.007761519460933914,11.114943268618076
金华,11,-0.710851969,-0.01409394,12.632407153859276
金华,12,-0.886562528,-0.018179014,12.857634459338664
金华,13,-0.818118726,-0.017337092,12.058786801480558
金华,14,-0.668236829,0.029789350615489058,9.791571905873603
金华,15,-0.610276209,0.020743057499873162,6.4615391498740635
金华,16,-0.489659563,0.016807818693256097,2.1285155670998614
金华,17,-0.346799023,-0.004961102,-0.240490402
金华,18,-0.213588935,-0.008371607,-0.149051187
金华,19,-0.133779278,-0.006773531,-0.097114326
金华,20,-0.097447063,-0.005608462,-0.073633787
金华,21,-0.078386204,-0.005928846,-0.061573212
金华,22,-0.067730942,-0.004968882,-0.054954292
金华,23,-0.059315267,-0.004090845,-0.049082819
金华,24,-0.051965601,-0.003768212,-0.043860453
银川,1,-0.153736329,-0.006821167,-0.18670662
银川,2,-0.136380388,-0.006102675,-0.168412591
银川,3,-0.125947914,-0.006438517,-0.156278632
银川,4,-0.11999471,-0.009813218,-0.148908789
银川,5,-0.112993713,-0.007979208,-0.139577096
银川,6,-0.105025749,-0.00598087,-0.129048258
银川,7,-0.096629931,-0.005283291,-0.116902874
银川,8,-0.086748141,-0.006224833,0.3187731318917632
银川,9,-0.497489313,0.0027526108542417728,3.5004887268051337
银川,10,-1.164081039,-0.019077905,5.693642502369121
银川,11,-1.584518595,-0.034299689,7.346619747465179
银川,12,-1.755326672,-0.047004173,7.618141247751311
银川,13,-1.643563933,-0.052246548,7.576710177518171
银川,14,-1.324304478,-0.050650733,6.8709732809929225
银川,15,-0.982906186,-0.038337739,4.953958618486215
银川,16,-0.77049323,-0.031761705,3.1604322155685347
银川,17,-0.603997454,-0.019936418,-0.413585461
银川,18,-0.440433959,-0.024231927,-0.449017964
银川,19,-0.348671588,-0.018024047,-0.370870333
银川,20,-0.293398606,-0.015499033,-0.32240584
银川,21,-0.252772015,-0.015055513,-0.286711016
银川,22,-0.22080648,-0.01519841,-0.260415951
银川,23,-0.199791099,-0.012597312,-0.241479411
银川,24,-0.182048349,-0.012064806,-0.222171092
长春,1,0,0,0
长春,2,0,0,0
长春,3,0,0,0
长春,4,0,0,0
长春,5,0,0,0
长春,6,0,0,0
长春,7,0,0,0.5219446939192035
长春,8,0,0,4.581072792472555
长春,9,-0.154239133,-0.003334892,7.574675960521962
长春,10,-0.495345864,-0.014988593,6.424628981951086
长春,11,-0.906139005,-0.026902914,9.727203991943508
长春,12,-1.233377653,-0.0315262,6.893152365928791
长春,13,-1.356995346,-0.036859458,4.849380145756988
长春,14,-1.241752367,-0.035025208,2.7656154446016266
长春,15,-0.91070038,-0.021575736,0.20683013619744328
长春,16,-0.481901583,-0.009661139,-0.46294584
长春,17,-0.2923616,-0.014941506,-0.300332919
长春,18,-0.183870988,-0.004015009,-0.210422339
长春,19,-0.139174687,-0.004421689,-0.171563379
长春,20,-0.110896208,-0.00683373,-0.145775759
长春,21,-0.095098021,-0.003000703,-0.131147653
长春,22,-0.080702831,-0.002771276,-0.115909007
长春,23,-0.070169242,-0.002462624,-0.104952597
长春,24,-0.066603291,-0.002107832,-0.10105849
长沙,1,-0.038329448,-0.002031036,-0.035294024
长沙,2,-0.03406607,-0.001818208,-0.03185488
长沙,3,-0.030291901,-0.001321629,-0.028688653
长沙,4,-0.027012922,-0.001176691,-0.025965103
长沙,5,-0.024589413,-0.001037994,-0.023807166
长沙,6,-0.022580666,-0.000814868,-0.021848136
长沙,7,-0.020162367,-0.000523697,-0.010120184
长沙,8,-0.021250995,-0.004635813,3.152646178760295
长沙,9,-0.044344548,-0.011017432,7.184109301260574
长沙,10,-0.084124921,-0.007867508,10.273490669572615
长沙,11,-0.166491892,-0.007935081,12.229787697757109
长沙,12,-0.233213652,0.0035280231570929427,12.867112953850063
长沙,13,-0.301722552,-0.018173184,12.722900233814563
长沙,14,-0.344651099,-0.01635938,10.94256741823817
长沙,15,-0.353884371,-0.014421241,8.393925169301099
长沙,16,-0.321171449,-0.012277911,4.599543949051844
长沙,17,-0.248853508,-0.010114785,0.5229368096940139
长沙,18,-0.163441981,-0.010114567,-0.120876931
长沙,19,-0.096916833,-0.011484758,-0.075028901
长沙,20,-0.064993741,-0.003375925,-0.051236838
长沙,21,-0.049463406,-0.001860326,-0.040488976
长沙,22,-0.038884401,0.0012946251157482287,-0.032426964
长沙,23,-0.033160203,-0.001392776,-0.029265777
长沙,24,-0.03015677,-0.000713415,-0.02679586
青岛,1,-0.133180488,-0.030269471,-0.160942431
青岛,2,-0.113632547,-0.014526415,-0.139089097
青岛,3,-0.11238392,-0.028735086,-0.132986129
青岛,4,-0.127242024,-0.054077065,-0.14511953
青岛,5,-0.110891657,-0.041723308,-0.130685538
青岛,6,-0.058435731,0.01076315089923699,-0.076631088
青岛,7,-0.098223058,-0.051109045,0.28071640524222885
青岛,8,-0.077085651,-0.022401523,4.2993978996380715
青岛,9,-0.301784606,0.03615056533936922,7.89448757078325
青岛,10,-0.903506389,0.01011070491012396,9.803271719680676
青岛,11,-1.506728988,0.03815881823072457,9.21766721415132
青岛,12,-1.893075766,-0.048219486,9.504236182559575
青岛,13,-1.988456708,0.03682811542637135,8.481363734912943
青岛,14,-1.973209436,-0.000726706,7.015515419371605
青岛,15,-1.627083427,-0.063962239,4.013311916873555
青岛,16,-1.070925623,0.0013090245340464017,-0.035194437
青岛,17,-0.734067009,-0.022591815,-0.654402258
青岛,18,-0.41378244,-0.02797279,-0.38248715
青岛,19,-0.331255169,-0.021058717,-0.336195231
青岛,20,-0.296123438,-0.016576468,-0.308584641
青岛,21,-0.193831684,0.011818952493498965,-0.21165749
青岛,22,-0.219522996,-0.013721218,-0.244776995
青岛,23,-0.205709941,-0.010005767,-0.232284877
青岛,24,-0.137073299,0.009332789038124362,-0.157242408
香港,1,0,0,0
香港,2,0,0,0
香港,3,0,0,0
香港,4,0,0,0
香港,5,0,0,0
香港,6,0,0,0
香港,7,0,0,0.6201381677747535
香港,8,0,0,4.413994199208569
香港,9,-0.059371358,-0.00098513,7.684167523797287
香港,10,-0.185807105,-0.002393353,10.305813463384395
香港,11,-0.30565889,0.0022378711282677794,11.859233983106442
香港,12,-0.469306744,-0.005617892,11.832383613040857
香港,13,-0.569593081,-0.008210694,11.2482221904642
香港,14,-0.609981481,-0.0098523,9.339063246904177
香港,15,-0.600607247,-0.011057153,6.751189401615047
香港,16,-0.470241034,-0.011176262,3.265915444059495
香港,17,-0.349820633,-0.015094677,-0.06719192
香港,18,-0.247888434,-0.012240735,-0.207423118
香港,19,-0.161896005,-0.008199773,-0.137539476
香港,20,-0.116622689,-0.00609849,-0.102621683
香港,21,-0.092595589,-0.005060731,-0.084418028
香港,22,-0.077826743,-0.005017665,-0.073324025
香港,23,-0.067266898,-0.005265531,-0.065232921
香港,24,-0.059188675,-0.005363266,-0.058809026
