city,hour,T_road,T_can,Tmrt
Wuhan,17,-1.588204627,-0.038350258,1.8025145160604807
Wuhan,18,-1.231595286,-0.025394353,-0.657463785
Wuhan,19,-0.958347287,-0.049955868,-0.765968462
Wuhan,20,-0.700894161,-0.04462155,-0.566069844
Wuhan,21,-0.558935922,-0.025660642,-0.4578389
Wuhan,22,-0.468208122,-0.024110654,-0.388692397
Wuhan,23,-0.402669398,-0.014742132,-0.336813685
Wuhan,24,-0.36309746,-0.008701608,-0.308911727
Xi'an,1,-0.453752452,-0.031176392,-0.387254702
Xi'an,2,-0.418470624,-0.03100561,-0.361363314
Xi'an,3,-0.382281596,-0.027026601,-0.33152565
Xi'an,4,-0.348603702,-0.023808576,-0.304229611
Xi'an,5,-0.318781606,-0.020774028,-0.279565075
Xi'an,6,-0.287521916,-0.009968191,0.3505896503778166
Xi'an,7,-0.762357083,-0.022715574,3.1656319253072693
Xi'an,8,-1.574325703,-0.029315254,6.224025391817665
Xi'an,9,-2.759062942,-0.041822267,8.486503046283513
Xi'an,10,-3.955993456,-0.052155835,9.92906016724128
Xi'an,11,-4.805124803,-0.046748801,10.117947996503293
Xi'an,12,-5.083760106,-0.060359635,11.33132747090282
Xi'an,13,-4.736803313,-0.061345112,10.631505001006184
Xi'an,14,-3.994225312,-0.051994636,10.543675513376401
Xi'an,15,-3.197993896,-0.051783992,9.042639667319587
Xi'an,16,-2.371762004,-0.047434766,6.888034797939037
Xi'an,17,-1.728473437,-0.040198633,4.68700107841896
Xi'an,18,-1.358283131,-0.027346724,1.865701176251656
Xi'an,19,-1.093055491,-0.034295059,-0.627937603
Xi'an,20,-0.83407474,-0.052656539,-0.647698447
Xi'an,21,-0.673917459,-0.044959554,-0.534334005
Xi'an,22,-0.58021833,-0.039431382,-0.467476576
Xi'an,23,-0.51081481,-0.035403095,-0.416203725
Xi'an,24,-0.456295997,-0.030286795,-0.376941221
Yangzhou,1,-0.29524564,-0.006802311,-0.253005895
Yangzhou,2,-0.263917028,-0.005548036,-0.228236497
Yangzhou,3,-0.237567512,-0.004546847,-0.207598706
Yangzhou,4,-0.216160234,-0.004229107,-0.190839562
Yangzhou,5,-0.197519715,-0.003268345,-0.172956582
Yangzhou,6,-0.181662748,-0.002353884,1.7838556684452063
Yangzhou,7,-0.392827803,-0.001391699,5.024423398724216
Yangzhou,8,-1.008024025,-0.016041964,7.611253102002459
Yangzhou,9,-1.91009105,-0.03579786,9.377595157038222
Yangzhou,10,-2.913958079,-0.054778184,10.664308977577425
Yangzhou,11,-3.774184462,-0.071056552,11.056049892257224
Yangzhou,12,-4.306361698,-0.082123811,11.049536216207708
Yangzhou,13,-4.350037648,-0.085921072,9.932175336070907
Yangzhou,14,-3.954266123,-0.082354398,8.746098981162506
Yangzhou,15,-3.333181255,-0.073720303,6.7776794233257895
Yangzhou,16,-2.591049433,-0.057606364,4.189722582385515
Yangzhou,17,-1.856580959,-0.041423365,1.3181629786205404
Yangzhou,18,-1.304809664,-0.028003223,-0.929036158
Yangzhou,19,-0.967138902,-0.036107289,-0.764529405
Yangzhou,20,-0.708464843,-0.014891813,-0.559336346
Yangzhou,21,-0.555094966,-0.007374102,-0.443724419
Yangzhou,22,-0.468577723,-0.008999162,-0.381061772
Yangzhou,23,-0.400137541,-0.009115558,-0.331922942
Yangzhou,24,-0.34633619,-0.007281131,-0.291224682
Yinchuan,1,-1.397534165,-0.939377021,-1.384266077
Yinchuan,2,-1.345948577,-0.885116868,-1.417356717
Yinchuan,3,-1.283379159,-0.834741899,-1.35316356
Yinchuan,4,-1.220960856,-0.790496875,-1.289983539
Yinchuan,5,-1.162127532,-0.751079466,-1.216777802
Yinchuan,6,-1.426379581,-1.031910567,0.2027606652393746
Yinchuan,7,-2.472810673,-0.895942921,3.03146737188038
Yinchuan,8,-3.450447318,-0.771786505,5.64293312641157
Yinchuan,9,-4.321228186,-0.469992322,8.376797203896366
Yinchuan,10,-5.106459794,-0.292785944,10.57371408888491
Yinchuan,11,-5.630323844,-0.247465619,10.979778443914931
Yinchuan,12,-5.739734229,-0.193165048,12.613301749968878
Yinchuan,13,-5.446796815,-0.160662057,12.737319461098423
Yinchuan,14,-4.788433852,-0.141523859,11.247078576771042
Yinchuan,15,-3.9375507,-0.109495283,10.31954779164859
Yinchuan,16,-3.04724704,-0.083840984,8.462080931787456
Yinchuan,17,-2.311890557,-0.064894542,5.888063777675235
Yinchuan,18,-1.9088272,-0.037283361,3.194439869280961
Yinchuan,19,-1.722636392,-0.047000092,0.21552092483505486
Yinchuan,20,-1.446327284,-0.077430844,-1.17930359
Yinchuan,21,-1.17785339,-0.090611568,-0.986967866
Yinchuan,22,-1.003718772,-0.074145661,-0.85488022
Yinchuan,23,-0.877275913,-0.065447338,-0.756178675
Yinchuan,24,-0.778445279,-0.057984572,-0.682429551
Zhengzhou,1,-0.429973499,-0.047749652,-0.37754485
Zhengzhou,2,-0.38282613,-0.02865572,-0.337261664
Zhengzhou,3,-0.341295243,-0.009722198,-0.29640089
Zhengzhou,4,-0.32220274,-0.021546397,-0.288872716
Zhengzhou,5,-0.298634819,-0.021996443,-0.258175342
Zhengzhou,6,-0.358214752,0.005607200673219449,1.5189949561330902
Zhengzhou,7,-0.816064823,-0.016713886,4.249881889212792
Zhengzhou,8,-1.629837069,-0.012817781,6.904600693529345
Zhengzhou,9,-2.551772339,0.02322730792713522,8.960612863633388
Zhengzhou,10,-3.520454249,-0.0090394,10.336643189743828
Zhengzhou,11,-4.204871938,-0.004424498,10.455069691745967
Zhengzhou,12,-4.56042184,0.04992807482048464,11.204598331183005
Zhengzhou,13,-4.603756174,-0.054429918,10.051074560246764
Zhengzhou,14,-4.115756663,-0.045925554,9.339699438304413
Zhengzhou,15,-3.32736842,0.01302256286487596,8.277396373118021
Zhengzhou,16,-2.593526386,-0.061202897,5.86888881834554
Zhengzhou,17,-1.946331839,-0.052650856,3.3557934836627203
Zhengzhou,18,-1.464445047,0.0056870073256381016,0.6908570893824165
Zhengzhou,19,-1.177796892,-0.018453834,-0.90280622
Zhengzhou,20,-0.899141505,-0.068773509,-0.711425152
Zhengzhou,21,-0.70042591,-0.037167427,-0.551044753
Zhengzhou,22,-0.610409502,-0.050396724,-0.499606738
Zhengzhou,23,-0.531712692,-0.047656206,-0.442111915
Zhengzhou,24,-0.466147355,-0.027228022,-0.381723666
Zhongshan,1,-0.722863691,-0.038179712,-0.593692721
Zhongshan,2,-0.611332399,-0.031136962,-0.50998661
Zhongshan,3,-0.6039579,-0.057337198,-0.517288628
Zhongshan,4,-0.542898777,-0.036329723,-0.458247433
Zhongshan,5,-0.496119039,-0.032086861,-0.420379753
Zhongshan,6,-0.441265009,-0.020854102,-0.02516359
Zhongshan,7,-0.772031346,-0.003854582,2.784651923613192
Zhongshan,8,-1.357233698,-0.018475545,5.9685197816912465
Zhongshan,9,-2.094035182,-0.026109672,8.37253878637002
Zhongshan,10,-2.908695865,-0.060129634,10.275547684462492
Zhongshan,11,-3.62332418,-0.076253104,11.119606347408206
Zhongshan,12,-3.98245359,-0.078888456,11.414613891214252
Zhongshan,13,-3.885214011,-0.080094126,11.001647803996732
Zhongshan,14,-3.469138877,-0.073820175,9.532600895679785
Zhongshan,15,-2.81582232,-0.059388747,7.920443311968747
Zhongshan,16,-2.109684479,-0.048742088,5.203275608580775
Zhongshan,17,-1.474145206,-0.035222461,2.2705817257496275
Zhongshan,18,-1.055800565,-0.018436556,-0.318609555
Zhongshan,19,-0.739472252,-0.025970506,-0.586271603
Zhongshan,20,-0.560097577,-0.018696062,-0.444859849
Zhongshan,21,-0.492420168,-0.020895528,-0.396054009
Zhongshan,22,-0.40829495,-0.011878347,-0.328930048
Zhongshan,23,-0.36001857,-0.013538953,-0.293308471
Zhongshan,24,-0.343722625,-0.014782886,-0.282872909
Zhuhai,1,-1.226285997,-0.184119857,-1.041855341
Zhuhai,2,-1.054183509,-0.154071684,-0.908345974
Zhuhai,3,-0.935169207,-0.13506446,-0.813222447
Zhuhai,4,-0.84331516,-0.117389676,-0.736588613
Zhuhai,5,-0.776566842,-0.109651396,-0.683008746
Zhuhai,6,-0.72313563,-0.101429054,-0.048261055
Zhuhai,7,-0.897028347,-0.075237392,2.9977141012187625
Zhuhai,8,-1.397259977,-0.075056244,6.108925623731737
Zhuhai,9,-2.123109639,-0.052349622,8.566261523997708
Zhuhai,10,-2.901765462,-0.059429183,10.193245020060871
Zhuhai,11,-3.577766124,-0.065930623,11.234627855335425
Zhuhai,12,-4.010271574,-0.071565384,11.327290318587531
Zhuhai,13,-3.870361747,-0.071589649,10.776440250855961
Zhuhai,14,-3.401759369,-0.070224187,9.66004797549691
Zhuhai,15,-2.795860009,-0.060395928,7.980526947990829
Zhuhai,16,-2.141194195,-0.04349071,5.352811398767503
Zhuhai,17,-1.588771603,-0.035670002,2.4741207255052537
Zhuhai,18,-1.195295867,-0.026467049,-0.333228132
Zhuhai,19,-0.92212338,-0.026080201,-0.754758923
Zhuhai,20,-0.717808994,-0.031317936,-0.593440923
Zhuhai,21,-0.598457638,-0.019268118,-0.49840984
Zhuhai,22,-0.532436479,-0.016198428,-0.448280638
Zhuhai,23,-0.48603747,-0.010585516,-0.41213919
Zhuhai,24,-0.441926273,-0.005215653,-0.375812948
Shanghai,1,-0.34673866,-0.022611146,-0.292859924
Shanghai,2,-0.31621415,-0.017700703,-0.268115388
Shanghai,3,-0.290705227,-0.01826925,-0.248017523
Shanghai,4,-0.266484609,-0.013696753,-0.228914577
Shanghai,5,-0.244890173,-0.011271971,-0.148594349
Shanghai,6,-0.221886358,-0.00596871,2.414942234352345
Shanghai,7,-0.461362727,0.0008901785416100427,5.379337385539238
Shanghai,8,-1.027384637,0.004053514204176025,7.642989317604175
Shanghai,9,-1.860733275,-0.009837573,9.395200081128245
Shanghai,10,-2.835398043,-0.023134329,10.451240174822669
Shanghai,11,-3.771385765,-0.030508526,11.115716366889481
Shanghai,12,-4.348850067,-0.050941559,10.849496405729669
Shanghai,13,-4.370177545,-0.065347898,9.98063696714263
Shanghai,14,-3.965376695,-0.079993013,8.632178379075343
Shanghai,15,-3.286112612,-0.060745101,6.542326115235653
Shanghai,16,-2.497266821,-0.058855178,4.028138410116613
Shanghai,17,-1.794918111,-0.042604106,1.235998023347586
Shanghai,18,-1.266556875,-0.052232153,-0.960014752
Shanghai,19,-0.899410513,-0.034530531,-0.705416128
Shanghai,20,-0.650134808,-0.035186851,-0.513678872
Shanghai,21,-0.515803735,-0.0256389,-0.412861992
Shanghai,22,-0.443717487,-0.027240069,-0.360619588
Shanghai,23,-0.387650022,-0.020660982,-0.318392363
Shanghai,24,-0.346795177,-0.016064665,-0.287904827
Beijing,1,-0.643204075,-0.023956519,-0.596459323
Beijing,2,-0.592809098,-0.018731997,-0.554314354
Beijing,3,-0.5488222,-0.013670301,-0.51675012
Beijing,4,-0.506325348,-0.008378308,-0.479481823
Beijing,5,-0.471912732,-0.003653403,0.0953636049095894
Beijing,6,-0.442596365,0.01160004418278015,2.987250109107298
Beijing,7,-0.848835576,0.09718287568892042,5.560620986363584
Beijing,8,-1.443156928,0.06542402650033981,7.89654513641556
Beijing,9,-2.195889135,0.05680100077082617,9.383659748669515
Beijing,10,-2.968450727,0.051449128571497575,10.572890190472629
Beijing,11,-3.74476855,-0.094951325,10.824199304223495
Beijing,12,-4.319856309,-0.122328326,10.110187088310816
Beijing,13,-4.521937166,-0.094580397,9.72980971023465
Beijing,14,-4.334116623,-0.107040219,8.36905478946895
Beijing,15,-3.709192721,-0.088412267,7.352731535979972
Beijing,16,-2.984920164,-0.067072309,4.957185702868041
Beijing,17,-2.326081589,-0.051619262,2.9983799649102836
Beijing,18,-1.800972463,-0.042339679,0.4863125014172161
Beijing,19,-1.417041023,-0.020542397,-1.11368906
Beijing,20,-1.061798829,-0.03314558,-0.856395755
Beijing,21,-0.793879262,-0.019743297,-0.649765084
Beijing,22,-0.64540225,-0.017717027,-0.5421333
Beijing,23,-0.553343521,-0.014504924,-0.475304035
Beijing,24,-0.48374357,-0.008566539,-0.422130913
Chongqing,1,-0.637562816,-0.185720352,-0.621874528
Chongqing,2,-0.604492943,-0.179637261,-0.588064644
Chongqing,3,-0.568045137,-0.167804987,-0.553412209
Chongqing,4,-0.532927787,-0.156599866,-0.520208851
Chongqing,5,-0.499724568,-0.144847236,-0.487698063
Chongqing,6,-0.468879889,-0.112884679,-0.373215008
Chongqing,7,-0.741132333,-0.086205349,2.068229346286425
Chongqing,8,-1.301834507,-0.120359696,5.398274433226918
Chongqing,9,-1.964306504,-0.079427986,8.087285425595839
Chongqing,10,-2.588500306,-0.04713614,10.161515687196898
Chongqing,11,-3.092212276,-0.03112715,11.655297397080352
Chongqing,12,-3.27148435,-0.040171481,11.97281863540898
Chongqing,13,-3.1164514,-0.042176337,12.279093203482736
Chongqing,14,-2.792167837,-0.039368556,11.109350553548115
Chongqing,15,-2.302874075,-0.043908159,9.800027260306527
Chongqing,16,-1.724771265,-0.038499139,7.673897413926433
Chongqing,17,-1.275778668,-0.029228506,5.060969682580949
Chongqing,18,-1.035389681,-0.016055274,1.8437428699192753
Chongqing,19,-0.827937233,-0.023176042,-0.604271978
Chongqing,20,-0.667095557,-0.047266858,-0.599438196
Chongqing,21,-0.576097569,-0.040803903,-0.524313926
Chongqing,22,-0.516122852,-0.040253744,-0.477480571
Chongqing,23,-0.469366395,-0.038355545,-0.440914325
Chongqing,24,-0.426902577,-0.033676682,-0.404522227
Nanjing,1,-1.866364728,-0.665814385,-1.808838473
Nanjing,2,-1.648175918,-0.607133726,-1.626896909
Nanjing,3,-1.433713273,-0.49233063,-1.394459066
Nanjing,4,-1.34110685,-0.502732082,-1.355493798
Nanjing,5,-1.202617798,-0.429989029,-1.212166717
Nanjing,6,-1.082505118,-0.379871308,0.7688394977170203
Nanjing,7,-1.274081872,-0.496208563,3.6209555594343596
Nanjing,8,-1.656391847,-0.347378429,6.264657475080141
Nanjing,9,-2.203523015,-0.187207064,8.677384844477595
Nanjing,10,-2.929645983,-0.151433477,9.685945080274506
Nanjing,11,-3.672460867,-0.15172345,10.50641290914821
Nanjing,12,-4.14185958,-0.140192092,10.509929461532895
Nanjing,13,-4.173954929,-0.123184218,9.573801099546197
Nanjing,14,-3.887775732,-0.116278272,8.435966581276727
Nanjing,15,-3.288180932,-0.089522786,6.528951428376735
Nanjing,16,-2.523995882,-0.037330816,4.253259778964017
Nanjing,17,-1.86823672,-0.029064115,1.536801880154814
Nanjing,18,-1.363014101,0.012033198105430888,-0.826093064
Nanjing,19,-1.079492029,-0.011097143,-0.929222246
Nanjing,20,-0.844766973,-0.019911463,-0.72951761
Nanjing,21,-0.690773603,-0.000875528,-0.596720434
Nanjing,22,-0.614779614,-0.004597949,-0.541602574
Nanjing,23,-0.568797061,-0.008604058,-0.507656496
Nanjing,24,-0.516206363,0.0052515745693905895,-0.459942249
Changsha,1,-0.447605787,-0.041223758,-0.372160539
Changsha,2,-0.406923699,-0.036203084,-0.339199374
Changsha,3,-0.372478574,-0.033532779,-0.312859816
Changsha,4,-0.341245021,-0.031004869,-0.288045357
Changsha,5,-0.311761879,-0.024931876,-0.262888299
Changsha,6,-0.283669358,-0.022768156,0.2381514172804813
Changsha,7,-0.291333978,-0.024949365,3.152604635457907
Changsha,8,-1.141844949,0.0007190112629586761,5.74229833515654
Changsha,9,-2.303709321,0.0063583218485512745,7.909645911934586
Changsha,10,-3.485676274,0.01280266264954193,9.371467650810812
Changsha,11,-4.503943399,-0.003915331,9.992894620768244
Changsha,12,-4.996398483,-0.010832517,10.238317982233811
Changsha,13,-4.78806108,-0.023473753,9.644894790612405
Changsha,14,-4.194987785,-0.009530739,8.96826094713683
Changsha,15,-3.358046538,-0.037865234,7.3897060723148975
Changsha,16,-2.422547712,-0.01846447,5.310499044537557
Changsha,17,-1.700152046,-0.020325839,2.7218908327765745
Changsha,18,-1.31994639,-0.038569321,0.024963142055189385
Changsha,19,-1.085416692,-0.023466441,-0.843496214
Changsha,20,-0.848808725,-0.065178584,-0.666540899
Changsha,21,-0.676487155,-0.058632342,-0.538054505
Changsha,22,-0.594288531,-0.048255097,-0.477752309
Changsha,23,-0.53582452,-0.044918073,-0.435351149
Changsha,24,-0.481416902,-0.0415315,-0.394635555
Dongguan,1,-0.668741975,-0.040579173,-0.571008806
Dongguan,2,-0.569873297,-0.03268804,-0.496294272
Dongguan,3,-0.567537524,-0.063084371,-0.508176282
Dongguan,4,-0.503492255,-0.031461389,-0.445725683
Dongguan,5,-0.46366948,-0.031933123,-0.414779886
Dongguan,6,-0.424911186,-0.032082909,0.014770531791106822
Dongguan,7,-0.846398041,-0.013700733,2.7990442903814103
Dongguan,8,-1.547858614,-0.024454264,5.874701015100172
Dongguan,9,-2.363422089,-0.044548387,8.263589745573434
Dongguan,10,-3.173201912,-0.010092475,10.251294386735418
Dongguan,11,-3.902179398,-0.035544746,10.938446208620363
Dongguan,12,-4.253154074,-0.081800023,11.34215555549758
Dongguan,13,-4.070605319,-0.028708798,10.99415000588996
Dongguan,14,-3.637199294,-0.051111433,9.448916920094623
Dongguan,15,-2.960152819,-0.07689796,7.928678589684092
Dongguan,16,-2.181550403,-0.025318546,5.271625329414136
Dongguan,17,-1.510944613,-0.041624437,2.3440804369734187
Dongguan,18,-1.053944184,-0.03080255,-0.251187856
Dongguan,19,-0.747105447,-0.043102765,-0.595546675
Dongguan,20,-0.568730885,-0.039114976,-0.459565672
Dongguan,21,-0.508316009,-0.048807588,-0.418896508
Dongguan,22,-0.427701584,-0.039586534,-0.357567772
Dongguan,23,-0.382535806,-0.036822035,-0.324397296
Dongguan,24,-0.365454236,-0.037303843,-0.313608391
Wuxi,1,-0.30425934,-0.134070124,-0.294297584
Wuxi,2,-0.255455655,-0.103833178,-0.25154872
Wuxi,3,-0.22220762,-0.081627432,-0.219755356
Wuxi,4,-0.209311659,-0.089069188,-0.214835726
Wuxi,5,-0.185446573,-0.0878676,-0.064034955
Wuxi,6,-0.195426967,-0.126993339,2.582285314124385
Wuxi,7,-0.485778911,-0.182087017,5.828922342205178
Wuxi,8,-1.142729186,-0.258498854,8.472771572872848
Wuxi,9,-2.075551402,-0.356437297,10.27175754893636
Wuxi,10,-3.12690369,-0.413277956,11.465781974635616
Wuxi,11,-4.064431817,-0.446473671,11.613193212457611
Wuxi,12,-4.629405288,-0.459435174,11.400818381722937
Wuxi,13,-4.80264523,-0.481320831,10.338386476666866
Wuxi,14,-4.602880375,-0.494552382,8.746194741996403
Wuxi,15,-4.025790819,-0.499408382,6.6272133593918205
Wuxi,16,-3.270812439,-0.502029893,4.0130324403043485
Wuxi,17,-2.426473779,-0.415505212,1.1044236334516322
Wuxi,18,-1.731406557,-0.323745588,-1.265664154
Wuxi,19,-1.298285891,-0.385763678,-1.095448005
Wuxi,20,-1.011114847,-0.38733618,-0.88100457
Wuxi,21,-0.83962269,-0.386557756,-0.756029331
Wuxi,22,-0.727821764,-0.354099305,-0.667188507
Wuxi,23,-0.6361861,-0.27457522,-0.579283303
Wuxi,24,-0.572998995,-0.275681085,-0.538746414
Fuzhou,1,-0.379200357,-0.009750892,-0.29689752
Fuzhou,2,-0.344020901,-0.009003237,-0.271496044
Fuzhou,3,-0.312799694,-0.008456428,-0.250217153
Fuzhou,4,-0.285339078,-0.007418893,-0.228050742
Fuzhou,5,-0.260517288,-0.00633954,-0.208796283
Fuzhou,6,-0.237237006,-0.004605767,1.5131628887300699
Fuzhou,7,-0.414029552,-0.002339355,4.726670785791111
Fuzhou,8,-1.065938456,-0.018263133,7.453834408377685
Fuzhou,9,-2.109203633,-0.040949427,9.799133466339502
Fuzhou,10,-3.333955137,-0.062083325,10.639475868152388
Fuzhou,11,-4.485707538,-0.080708941,10.913920520132342
Fuzhou,12,-5.333229303,-0.09332543,10.661396219428642
Fuzhou,13,-5.484233965,-0.096804627,9.534254838530794
Fuzhou,14,-4.984431879,-0.091157139,8.156843287423742
Fuzhou,15,-4.10803974,-0.077952265,6.476749920808308
Fuzhou,16,-3.03462451,-0.062035524,3.958732445855587
Fuzhou,17,-2.046183378,-0.04181803,1.0114617312518361
Fuzhou,18,-1.387428005,-0.02650456,-1.090661627
Fuzhou,19,-1.044863762,-0.037092358,-0.788878689
Fuzhou,20,-0.780038689,-0.023541567,-0.58390079
Fuzhou,21,-0.626123926,-0.019160589,-0.473096039
Fuzhou,22,-0.541080258,-0.016946397,-0.412853919
Fuzhou,23,-0.484684423,-0.013890091,-0.372728663
Fuzhou,24,-0.437995236,-0.013726336,-0.34291174
Guiyang,1,-0.49499282,-0.092441765,-0.475168287
Guiyang,2,-0.435140134,-0.068230135,-0.425052718
Guiyang,3,-0.388443464,-0.052944569,-0.377259366
Guiyang,4,-0.350792614,-0.042152817,-0.342235756
Guiyang,5,-0.318637276,-0.032825128,-0.313191953
Guiyang,6,-0.288125094,-0.020035763,-0.129007767
Guiyang,7,-0.535202726,0.000499781072564065,2.8184567929232265
Guiyang,8,-1.025399845,0.002673449606619863,6.500908223243996
Guiyang,9,-1.692243019,0.0007879755641195313,9.401133084768778
Guiyang,10,-2.410802611,-0.054558957,11.647043378430023
Guiyang,11,-2.932777828,-0.066700163,13.272365397718788
Guiyang,12,-3.249235821,-0.079130449,13.624770576699254
Guiyang,13,-3.158008372,-0.076966922,13.395700491048999
Guiyang,14,-2.687861302,-0.057565401,12.589526031607535
Guiyang,15,-2.168405892,-0.059735243,10.711504801841013
Guiyang,16,-1.640729721,-0.045634223,8.302363295093969
Guiyang,17,-1.209828998,-0.01889485,5.351438753047959
Guiyang,18,-0.946493046,-0.007377745,1.8298415774852743
Guiyang,19,-0.719601358,-0.009314034,-0.626835002
Guiyang,20,-0.540743649,-0.017287148,-0.490066452
Guiyang,21,-0.440600018,-0.013472064,-0.406491992
Guiyang,22,-0.391383204,-0.014197059,-0.369128222
Guiyang,23,-0.342219633,-0.005055823,-0.327014742
Guiyang,24,-0.308566225,-0.007372242,-0.298412726
Nanchang,1,-0.984877201,-0.148499327,-0.829789285
Nanchang,2,-0.839354353,-0.121363792,-0.714724928
Nanchang,3,-0.736871099,-0.099618844,-0.643437725
Nanchang,4,-0.660813576,-0.081749004,-0.56687949
Nanchang,5,-0.598663456,-0.065630918,-0.514843583
Nanchang,6,-0.542641163,-0.048014298,0.649933988438584
Nanchang,7,-0.689296337,-0.03552763,3.8014706142526715
Nanchang,8,-1.375637739,-0.010692418,6.515013760213239
Nanchang,9,-2.355059985,-0.034937739,8.56244980108847
Nanchang,10,-3.420073479,-0.069257715,9.957616018019293
Nanchang,11,-4.358603489,-0.095385953,10.62177722297781
Nanchang,12,-4.931348702,-0.101110562,10.529252553719747
Nanchang,13,-4.890314926,-0.106207815,9.899499708152074
Nanchang,14,-4.445919319,-0.098679129,8.691333173791529
Nanchang,15,-3.722818888,-0.085897524,6.808105010515527
Nanchang,16,-2.838488244,-0.065990162,4.651620987225185
Nanchang,17,-2.030725497,-0.047351961,2.0302570739660806
Nanchang,18,-1.481416203,-0.03349134,-0.510050706
Nanchang,19,-1.154858479,-0.01591894,-0.873300796
Nanchang,20,-0.865566064,-0.031044345,-0.661565243
Nanchang,21,-0.684512032,-0.020151514,-0.527104216
Nanchang,22,-0.596660259,-0.013555308,-0.464765881
Nanchang,23,-0.535800446,-0.008947041,-0.420592612
Nanchang,24,-0.484308844,-0.008259156,-0.383646662
Changzhou,1,-1.163075785,-0.269932164,-1.0332378
Changzhou,2,-1.03266315,-0.246456779,-0.938567987
Changzhou,3,-0.944302828,-0.229420628,-0.877590986
Changzhou,4,-0.849814947,-0.193174723,-0.785454644
Changzhou,5,-0.76247261,-0.159529465,-0.612122488
Changzhou,6,-0.678608305,-0.113917707,1.9048676435125365
Changzhou,7,-1.042824645,-0.060934553,4.840700706639217
Changzhou,8,-1.728844917,-0.043106935,7.328622984413004
Changzhou,9,-2.407719675,-0.022610187,9.582557958888085
Changzhou,10,-3.156167303,-0.069070895,10.524203387150306
Changzhou,11,-3.859129848,-0.092658023,11.089440500066436
Changzhou,12,-4.333929651,-0.103825933,11.222966947277628
Changzhou,13,-4.433766293,-0.101819269,9.945565083749011
Changzhou,14,-4.172231097,-0.096381391,8.393723194269691
Changzhou,15,-3.628692481,-0.088475959,6.4600763329237605
Changzhou,16,-2.892154741,-0.069966046,4.048385063724649
Changzhou,17,-2.138947183,-0.0472807,1.3279499963497494
Changzhou,18,-1.554076965,-0.029618515,-1.011070465
Changzhou,19,-1.205936441,-0.043993603,-0.977648552
Changzhou,20,-0.933385907,-0.040690973,-0.76010807
Changzhou,21,-0.765827779,-0.035180428,-0.635179164
Changzhou,22,-0.663285524,-0.029657401,-0.556473482
Changzhou,23,-0.582777323,-0.022448436,-0.494523177
Changzhou,24,-0.516123229,-0.018306002,-0.445157745
Jiaxing,1,-0.280299062,-0.001077153,-0.246255753
Jiaxing,2,-0.25284357,0.0003434952905856698,-0.224023159
Jiaxing,3,-0.229983319,0.0013934778880027648,-0.205569028
Jiaxing,4,-0.209642943,0.002595533906244197,-0.188371919
Jiaxing,5,-0.19126219,0.004178664678769123,-0.108315877
Jiaxing,6,-0.172938074,0.0039660359954446335,2.430142893480018
Jiaxing,7,-0.391767795,0.006645213629358921,5.53997628633072
Jiaxing,8,-0.96748428,-0.010782945,8.07995311158173
Jiaxing,9,-1.817347441,-0.030803276,9.836789214869123
Jiaxing,10,-2.720565407,-0.049101491,10.959819703977297
Jiaxing,11,-3.484315532,-0.064623065,11.555422748603057
Jiaxing,12,-3.982052801,-0.076213402,11.119994229339525
Jiaxing,13,-4.114864186,-0.079533479,10.366835849999287
Jiaxing,14,-3.859575158,-0.076860793,8.93333437085693
Jiaxing,15,-3.310185248,-0.068077406,6.669782710027449
Jiaxing,16,-2.571061815,-0.04962056,3.9766968945518575
Jiaxing,17,-1.804287598,-0.035131651,1.0623264121281524
Jiaxing,18,-1.228103121,-0.02389216,-1.020825987
Jiaxing,19,-0.884699447,-0.035370074,-0.728026263
Jiaxing,20,-0.63973998,-0.01683188,-0.522838743
Jiaxing,21,-0.501164976,-0.012247162,-0.414429013
Jiaxing,22,-0.421411253,-0.007183444,-0.353753194
Jiaxing,23,-0.367053194,-0.005297217,-0.313372882
Jiaxing,24,-0.324529873,-0.00319166,-0.281351043
Xuzhou,1,-0.308988678,0.010511286776378016,-0.262176159
Xuzhou,2,-0.275267259,0.013826084354404352,-0.236117339
Xuzhou,3,-0.251683973,0.011076665347716053,-0.218961378
Xuzhou,4,-0.232040307,0.00911743144401422,-0.203943873
Xuzhou,5,-0.212331065,0.012508338086486973,-0.1734755
Xuzhou,6,-0.19213886,0.013065118460326512,1.6992645174316183
Xuzhou,7,-0.453087176,-0.012641686,4.71915701723235
Xuzhou,8,-1.077226406,-0.020328456,7.416330865351215
Xuzhou,9,-1.846595076,-0.036870081,9.466468675171535
Xuzhou,10,-2.614147019,-0.062514963,10.752411362057375
Xuzhou,11,-3.299597196,-0.105831838,11.445022726368567
Xuzhou,12,-3.712459906,-0.130494791,11.331745458479412
Xuzhou,13,-3.809124933,-0.120709726,10.478023570715354
Xuzhou,14,-3.687453521,-0.10971855,9.070362560121321
Xuzhou,15,-3.178681469,-0.085127104,7.11697544044544
Xuzhou,16,-2.475560741,-0.062871732,4.824791121041198
Xuzhou,17,-1.798799228,-0.048923708,2.119724678783922
Xuzhou,18,-1.284954097,-0.032652769,-0.400042864
Xuzhou,19,-0.949002128,-0.010908753,-0.746839442
Xuzhou,20,-0.67386966,-0.01130001,-0.532798256
Xuzhou,21,-0.518649718,0.0010970610395884832,-0.413139456
Xuzhou,22,-0.448470125,0.005409023602424544,-0.364233707
Xuzhou,23,-0.39355007,0.011979655646709175,-0.323240289
